customer_id,risk_segment,value_segment,churn_probability
CUST_007731,Low Risk/Stable,Platinum,0.06679696
CUST_007732,Medium Risk,Silver,0.15682422
CUST_007733,Low Risk/Stable,Platinum,0.07785799
CUST_007734,Low Risk/Stable,Silver,0.09119374
CUST_007735,High Risk,Silver,0.46110803
CUST_007736,Low Risk/Stable,Silver,0.07068823
CUST_007737,Medium Risk,Silver,0.20055723
CUST_007738,Medium Risk,Silver,0.197559
CUST_007739,Low Risk/Stable,Silver,0.06350852
CUST_007740,Low Risk/Stable,Silver,0.1037046
CUST_007741,Medium Risk,Silver,0.26032406
CUST_007742,Low Risk/Stable,Platinum,0.08588448
CUST_007743,Low Risk/Stable,Silver,0.09059785
CUST_007744,Low Risk/Stable,Silver,0.13132274
CUST_007745,Medium Risk,Silver,0.16387257
CUST_007746,High Risk,Silver,0.66847503
CUST_007747,Medium Risk,Silver,0.15356216
CUST_007748,Low Risk/Stable,Silver,0.13423404
CUST_007749,High Risk,Silver,0.56215763
CUST_007750,Low Risk/Stable,Silver,0.10447614
CUST_007751,Low Risk/Stable,Silver,0.11174253
CUST_007752,Low Risk/Stable,Silver,0.0911019
CUST_007753,Low Risk/Stable,Silver,0.10199228
CUST_007754,Low Risk/Stable,Silver,0.11681743
CUST_007755,Low Risk/Stable,Silver,0.08069235
CUST_007756,Medium Risk,Silver,0.20628922
CUST_007757,Low Risk/Stable,Platinum,0.053303663
CUST_007758,Medium Risk,Silver,0.36961466
CUST_007759,Low Risk/Stable,Silver,0.12798133
CUST_007760,Low Risk/Stable,Silver,0.09526662
CUST_007761,Medium Risk,Silver,0.17952912
CUST_007762,Low Risk/Stable,Platinum,0.12133611
CUST_007763,High Risk,Silver,0.5592726
CUST_007764,Low Risk/Stable,Silver,0.14622542
CUST_007765,Low Risk/Stable,Silver,0.061377075
CUST_007766,High Risk,Silver,0.68973476
CUST_007767,Low Risk/Stable,Gold,0.112348035
CUST_007768,Low Risk/Stable,Silver,0.14290173
CUST_007769,Medium Risk,Silver,0.29141855
CUST_007770,High Risk,Silver,0.46284816
CUST_007771,Low Risk/Stable,Gold,0.05880717
CUST_007772,Low Risk/Stable,Silver,0.10303015
CUST_007773,Low Risk/Stable,Silver,0.08209121
CUST_007774,Low Risk/Stable,Silver,0.055936683
CUST_007775,High Risk,Silver,0.59957445
CUST_007776,Low Risk/Stable,Platinum,0.063079104
CUST_007777,Medium Risk,Gold,0.15862933
CUST_007778,Medium Risk,Silver,0.39918062
CUST_007779,Low Risk/Stable,Platinum,0.06995287
CUST_007780,Medium Risk,Silver,0.25941974
CUST_007781,Medium Risk,Gold,0.15141787
CUST_007782,Medium Risk,Platinum,0.25340468
CUST_007783,Low Risk/Stable,Silver,0.11223968
CUST_007784,Low Risk/Stable,Gold,0.05636578
CUST_007785,Medium Risk,Silver,0.17547747
CUST_007786,Medium Risk,Platinum,0.30171144
CUST_007787,Low Risk/Stable,Platinum,0.08774863
CUST_007788,Medium Risk,Silver,0.16621019
CUST_007789,Low Risk/Stable,Platinum,0.07571278
CUST_007790,Medium Risk,Silver,0.340476
CUST_007791,Medium Risk,Silver,0.24944055
CUST_007792,Low Risk/Stable,Gold,0.12170057
CUST_007793,Low Risk/Stable,Silver,0.08961566
CUST_007794,Low Risk/Stable,Silver,0.13912717
CUST_007795,High Risk,Silver,0.58177006
CUST_007796,Low Risk/Stable,Silver,0.08267155
CUST_007797,Low Risk/Stable,Silver,0.1320865
CUST_007798,Low Risk/Stable,Silver,0.10059888
CUST_007799,Low Risk/Stable,Silver,0.10063498
CUST_007800,Low Risk/Stable,Silver,0.14849746
CUST_007801,Low Risk/Stable,Silver,0.077547684
CUST_007802,Medium Risk,Silver,0.39545122
CUST_007803,Low Risk/Stable,Silver,0.08211121
CUST_007804,Low Risk/Stable,Silver,0.0953347
CUST_007805,Medium Risk,Silver,0.18761446
CUST_007806,Low Risk/Stable,Silver,0.064583205
CUST_007807,Low Risk/Stable,Silver,0.097898416
CUST_007808,Low Risk/Stable,Silver,0.07356568
CUST_007809,Low Risk/Stable,Gold,0.12170492
CUST_007810,Medium Risk,Silver,0.20605578
CUST_007811,Medium Risk,Silver,0.19351758
CUST_007812,Medium Risk,Platinum,0.19190142
CUST_007813,High Risk,Silver,0.48316494
CUST_007814,Low Risk/Stable,Silver,0.13401411
CUST_007815,Medium Risk,Silver,0.17037508
CUST_007816,Low Risk/Stable,Platinum,0.09777043
CUST_007817,Low Risk/Stable,Silver,0.09035143
CUST_007818,Low Risk/Stable,Platinum,0.13752373
CUST_007819,Low Risk/Stable,Silver,0.09700406
CUST_007820,High Risk,Silver,0.45919454
CUST_007821,Low Risk/Stable,Silver,0.13150376
CUST_007822,Medium Risk,Platinum,0.22096315
CUST_007823,High Risk,Platinum,0.6386689
CUST_007824,Low Risk/Stable,Silver,0.11799908
CUST_007825,Low Risk/Stable,Silver,0.08375372
CUST_007826,Low Risk/Stable,Silver,0.092379265
CUST_007827,Low Risk/Stable,Silver,0.0702428
CUST_007828,Medium Risk,Silver,0.16799839
CUST_007829,High Risk,Silver,0.43959773
CUST_007830,High Risk,Silver,0.6353245
CUST_007831,Medium Risk,Silver,0.3721755
CUST_007832,Low Risk/Stable,Silver,0.06248172
CUST_007833,Low Risk/Stable,Silver,0.10441449
CUST_007834,Low Risk/Stable,Silver,0.14769778
CUST_007835,Medium Risk,Silver,0.1643165
CUST_007836,Low Risk/Stable,Silver,0.12081502
CUST_007837,Low Risk/Stable,Gold,0.07621092
CUST_007838,Low Risk/Stable,Platinum,0.077348106
CUST_007839,Low Risk/Stable,Platinum,0.14029631
CUST_007840,Low Risk/Stable,Platinum,0.09833915
CUST_007841,Low Risk/Stable,Silver,0.10747209
CUST_007842,Medium Risk,Silver,0.16984524
CUST_007843,Low Risk/Stable,Silver,0.14309545
CUST_007844,Medium Risk,Silver,0.20975618
CUST_007845,Medium Risk,Silver,0.16798808
CUST_007846,Low Risk/Stable,Silver,0.06607205
CUST_007847,Medium Risk,Silver,0.18198942
CUST_007848,Low Risk/Stable,Silver,0.09453028
CUST_007849,Low Risk/Stable,Platinum,0.09245335
CUST_007850,Low Risk/Stable,Silver,0.13687037
CUST_007851,Medium Risk,Silver,0.24953248
CUST_007852,Low Risk/Stable,Silver,0.06252851
CUST_007853,Low Risk/Stable,Silver,0.08617508
CUST_007854,Low Risk/Stable,Silver,0.0782456
CUST_007855,Low Risk/Stable,Silver,0.1315925
CUST_007856,Low Risk/Stable,Silver,0.13693008
CUST_007857,Medium Risk,Gold,0.17740487
CUST_007858,High Risk,Silver,0.4779886
CUST_007859,Low Risk/Stable,Silver,0.07162169
CUST_007860,Low Risk/Stable,Silver,0.06865314
CUST_007861,Medium Risk,Silver,0.18378963
CUST_007862,Low Risk/Stable,Silver,0.11224743
CUST_007863,Low Risk/Stable,Silver,0.11356954
CUST_007864,Low Risk/Stable,Silver,0.06695346
CUST_007865,Low Risk/Stable,Silver,0.13264285
CUST_007866,Low Risk/Stable,Platinum,0.14336784
CUST_007867,Medium Risk,Silver,0.36207372
CUST_007868,Low Risk/Stable,Silver,0.07917458
CUST_007869,Low Risk/Stable,Gold,0.09577418
CUST_007870,Low Risk/Stable,Silver,0.10041696
CUST_007871,Low Risk/Stable,Silver,0.13109253
CUST_007872,Medium Risk,Silver,0.19754823
CUST_007873,Medium Risk,Silver,0.26096532
CUST_007874,Low Risk/Stable,Silver,0.08016814
CUST_007875,Low Risk/Stable,Silver,0.14737186
CUST_007876,Low Risk/Stable,Silver,0.058121987
CUST_007877,Medium Risk,Silver,0.19331867
CUST_007878,Low Risk/Stable,Silver,0.116399854
CUST_007879,Low Risk/Stable,Gold,0.07503993
CUST_007880,Low Risk/Stable,Gold,0.050141905
CUST_007881,Medium Risk,Platinum,0.15274902
CUST_007882,Medium Risk,Silver,0.15359087
CUST_007883,Medium Risk,Silver,0.24680468
CUST_007884,Medium Risk,Silver,0.2153604
CUST_007885,Medium Risk,Silver,0.3672933
CUST_007886,Low Risk/Stable,Silver,0.11189709
CUST_007887,Medium Risk,Silver,0.393168
CUST_007888,Medium Risk,Silver,0.16915706
CUST_007889,Low Risk/Stable,Silver,0.10188803
CUST_007890,Medium Risk,Silver,0.16305472
CUST_007891,Low Risk/Stable,Silver,0.13343759
CUST_007892,Low Risk/Stable,Silver,0.07493813
CUST_007893,Medium Risk,Silver,0.39988756
CUST_007894,Low Risk/Stable,Silver,0.11910353
CUST_007895,High Risk,Silver,0.5412931
CUST_007896,Low Risk/Stable,Silver,0.11929523
CUST_007897,Low Risk/Stable,Silver,0.071080595
CUST_007898,Low Risk/Stable,Silver,0.06721449
CUST_007899,Medium Risk,Platinum,0.2253749
CUST_007900,Low Risk/Stable,Silver,0.05977855
CUST_007901,Medium Risk,Silver,0.27654892
CUST_007902,Low Risk/Stable,Silver,0.11254022
CUST_007903,Medium Risk,Silver,0.23697217
CUST_007904,Low Risk/Stable,Silver,0.07703556
CUST_007905,Low Risk/Stable,Silver,0.057033222
CUST_007906,Low Risk/Stable,Silver,0.093732506
CUST_007907,Low Risk/Stable,Silver,0.07002694
CUST_007908,Medium Risk,Silver,0.34470916
CUST_007909,Low Risk/Stable,Silver,0.13353853
CUST_007910,Low Risk/Stable,Gold,0.11579221
CUST_007911,Low Risk/Stable,Silver,0.056074068
CUST_007912,High Risk,Silver,0.6978418
CUST_007913,High Risk,Silver,0.43039957
CUST_007914,Low Risk/Stable,Gold,0.13468951
CUST_007915,Medium Risk,Silver,0.19938743
CUST_007916,Medium Risk,Silver,0.30020705
CUST_007917,High Risk,Silver,0.4886951
CUST_007918,High Risk,Silver,0.4884282
CUST_007919,Medium Risk,Silver,0.23317151
CUST_007920,Medium Risk,Platinum,0.19089516
CUST_007921,Low Risk/Stable,Platinum,0.07431002
CUST_007922,Low Risk/Stable,Gold,0.07316647
CUST_007923,Low Risk/Stable,Silver,0.14788792
CUST_007924,Low Risk/Stable,Silver,0.07880839
CUST_007925,Low Risk/Stable,Platinum,0.06044414
CUST_007926,Low Risk/Stable,Silver,0.087619804
CUST_007927,Low Risk/Stable,Gold,0.08327224
CUST_007928,Low Risk/Stable,Silver,0.07817328
CUST_007929,Low Risk/Stable,Platinum,0.0729856
CUST_007930,Low Risk/Stable,Silver,0.07275242
CUST_007931,Low Risk/Stable,Gold,0.123005845
CUST_007932,Medium Risk,Silver,0.20161232
CUST_007933,Low Risk/Stable,Silver,0.09592241
CUST_007934,Low Risk/Stable,Silver,0.06765077
CUST_007935,Low Risk/Stable,Silver,0.0707759
CUST_007936,Low Risk/Stable,Platinum,0.12745915
CUST_007937,Medium Risk,Silver,0.15825315
CUST_007938,Medium Risk,Silver,0.28979045
CUST_007939,Low Risk/Stable,Silver,0.09159991
CUST_007940,Low Risk/Stable,Silver,0.13562785
CUST_007941,Low Risk/Stable,Silver,0.081982695
CUST_007942,Low Risk/Stable,Silver,0.051852405
CUST_007943,Low Risk/Stable,Silver,0.061130043
CUST_007944,Low Risk/Stable,Gold,0.1301686
CUST_007945,Low Risk/Stable,Silver,0.05799868
CUST_007946,Low Risk/Stable,Platinum,0.06839896
CUST_007947,Medium Risk,Silver,0.1739265
CUST_007948,High Risk,Silver,0.43327388
CUST_007949,Medium Risk,Silver,0.20480677
CUST_007950,Low Risk/Stable,Silver,0.06787043
CUST_007951,Low Risk/Stable,Platinum,0.13649318
CUST_007952,Low Risk/Stable,Silver,0.046209235
CUST_007953,Low Risk/Stable,Silver,0.08978907
CUST_007954,Low Risk/Stable,Platinum,0.06264989
CUST_007955,High Risk,Silver,0.47400758
CUST_007956,Low Risk/Stable,Silver,0.07733376
CUST_007957,Medium Risk,Silver,0.16216996
CUST_007958,Medium Risk,Silver,0.39448166
CUST_007959,Medium Risk,Silver,0.21337657
CUST_007960,High Risk,Silver,0.6371225
CUST_007961,Low Risk/Stable,Silver,0.10216888
CUST_007962,Low Risk/Stable,Silver,0.07714982
CUST_007963,Low Risk/Stable,Gold,0.11816509
CUST_007964,Low Risk/Stable,Platinum,0.053198066
CUST_007965,Low Risk/Stable,Silver,0.12520087
CUST_007966,High Risk,Silver,0.6092368
CUST_007967,Low Risk/Stable,Silver,0.091173425
CUST_007968,High Risk,Silver,0.61786735
CUST_007969,Medium Risk,Platinum,0.15578146
CUST_007970,Low Risk/Stable,Gold,0.12771045
CUST_007971,Medium Risk,Gold,0.16865808
CUST_007972,Low Risk/Stable,Silver,0.103221565
CUST_007973,Low Risk/Stable,Platinum,0.11947185
CUST_007974,Medium Risk,Silver,0.1545596
CUST_007975,Medium Risk,Gold,0.1732908
CUST_007976,Low Risk/Stable,Gold,0.09285043
CUST_007977,Medium Risk,Gold,0.1610121
CUST_007978,Low Risk/Stable,Silver,0.0920744
CUST_007979,Low Risk/Stable,Gold,0.11187523
CUST_007980,Low Risk/Stable,Silver,0.083737224
CUST_007981,Low Risk/Stable,Silver,0.14189413
CUST_007982,Medium Risk,Gold,0.18205559
CUST_007983,Low Risk/Stable,Silver,0.126522
CUST_007984,Low Risk/Stable,Silver,0.086951345
CUST_007985,Low Risk/Stable,Silver,0.10802349
CUST_007986,Low Risk/Stable,Platinum,0.12620017
CUST_007987,Medium Risk,Silver,0.15007149
CUST_007988,Medium Risk,Silver,0.25164306
CUST_007989,Low Risk/Stable,Silver,0.0857033
CUST_007990,Low Risk/Stable,Silver,0.08951284
CUST_007991,Low Risk/Stable,Silver,0.094904415
CUST_007992,Medium Risk,Silver,0.15757667
CUST_007993,Low Risk/Stable,Platinum,0.08373311
CUST_007994,Medium Risk,Silver,0.18861668
CUST_007995,Low Risk/Stable,Silver,0.14731306
CUST_007996,Medium Risk,Silver,0.34552202
CUST_007997,Low Risk/Stable,Gold,0.124426626
CUST_007998,Low Risk/Stable,Silver,0.11571026
CUST_007999,Low Risk/Stable,Platinum,0.058031786
CUST_008000,Medium Risk,Silver,0.1716772
CUST_008001,Low Risk/Stable,Gold,0.12005605
CUST_008002,Low Risk/Stable,Silver,0.11916949
CUST_008003,Low Risk/Stable,Gold,0.10486816
CUST_008004,Medium Risk,Silver,0.20613877
CUST_008005,Medium Risk,Silver,0.1993201
CUST_008006,Low Risk/Stable,Silver,0.08869166
CUST_008007,Low Risk/Stable,Silver,0.10680963
CUST_008008,Low Risk/Stable,Gold,0.061141614
CUST_008009,Medium Risk,Silver,0.18543287
CUST_008010,Medium Risk,Silver,0.24074115
CUST_008011,Medium Risk,Platinum,0.20230165
CUST_008012,Low Risk/Stable,Silver,0.08838032
CUST_008013,Low Risk/Stable,Silver,0.08231458
CUST_008014,High Risk,Silver,0.5397587
CUST_008015,Medium Risk,Silver,0.28606316
CUST_008016,Medium Risk,Silver,0.28847045
CUST_008017,Medium Risk,Silver,0.19040813
CUST_008018,Medium Risk,Silver,0.2245406
CUST_008019,Low Risk/Stable,Silver,0.13990104
CUST_008020,Medium Risk,Silver,0.18113801
CUST_008021,Low Risk/Stable,Silver,0.08785745
CUST_008022,Medium Risk,Silver,0.20527726
CUST_008023,High Risk,Silver,0.44045925
CUST_008024,High Risk,Silver,0.47561726
CUST_008025,Medium Risk,Silver,0.3871339
CUST_008026,Low Risk/Stable,Platinum,0.08722535
CUST_008027,Low Risk/Stable,Silver,0.11163
CUST_008028,Medium Risk,Silver,0.20212072
CUST_008029,Medium Risk,Silver,0.24273106
CUST_008030,Low Risk/Stable,Silver,0.06673177
CUST_008031,Critical,Silver,0.7052067
CUST_008032,High Risk,Silver,0.45837584
CUST_008033,Low Risk/Stable,Silver,0.050304044
CUST_008034,Low Risk/Stable,Silver,0.1352126
CUST_008035,Medium Risk,Silver,0.16462827
CUST_008036,Low Risk/Stable,Silver,0.107376635
CUST_008037,Low Risk/Stable,Platinum,0.11478815
CUST_008038,Medium Risk,Silver,0.18703263
CUST_008039,Low Risk/Stable,Silver,0.069047645
CUST_008040,Low Risk/Stable,Silver,0.06460208
CUST_008041,Low Risk/Stable,Silver,0.09879123
CUST_008042,Low Risk/Stable,Silver,0.10722967
CUST_008043,High Risk,Gold,0.41693902
CUST_008044,Low Risk/Stable,Silver,0.07409801
CUST_008045,Medium Risk,Silver,0.15587963
CUST_008046,Low Risk/Stable,Gold,0.12951908
CUST_008047,Low Risk/Stable,Platinum,0.09276976
CUST_008048,Low Risk/Stable,Silver,0.1059097
CUST_008049,Medium Risk,Silver,0.22645332
CUST_008050,High Risk,Silver,0.6831326
CUST_008051,Low Risk/Stable,Silver,0.117889866
CUST_008052,Low Risk/Stable,Silver,0.052585825
CUST_008053,Low Risk/Stable,Silver,0.06717774
CUST_008054,Low Risk/Stable,Silver,0.06119176
CUST_008055,Low Risk/Stable,Gold,0.07723758
CUST_008056,Low Risk/Stable,Gold,0.11381196
CUST_008057,Low Risk/Stable,Gold,0.09281206
CUST_008058,Low Risk/Stable,Silver,0.05917473
CUST_008059,Low Risk/Stable,Platinum,0.08735092
CUST_008060,Critical,Gold,0.71923864
CUST_008061,Critical,Silver,0.7803214
CUST_008062,Medium Risk,Silver,0.16468817
CUST_008063,High Risk,Silver,0.40346435
CUST_008064,Low Risk/Stable,Silver,0.117484055
CUST_008065,High Risk,Silver,0.46685326
CUST_008066,Medium Risk,Silver,0.2259674
CUST_008067,Low Risk/Stable,Silver,0.083496585
CUST_008068,Low Risk/Stable,Silver,0.07693229
CUST_008069,Low Risk/Stable,Gold,0.081042826
CUST_008070,Medium Risk,Platinum,0.1572534
CUST_008071,Low Risk/Stable,Silver,0.098400325
CUST_008072,Low Risk/Stable,Platinum,0.07154329
CUST_008073,Medium Risk,Silver,0.2855954
CUST_008074,Medium Risk,Silver,0.17603363
CUST_008075,Medium Risk,Silver,0.20670947
CUST_008076,Low Risk/Stable,Silver,0.1416966
CUST_008077,Low Risk/Stable,Silver,0.10977351
CUST_008078,Low Risk/Stable,Platinum,0.0721573
CUST_008079,Low Risk/Stable,Platinum,0.0671714
CUST_008080,Low Risk/Stable,Silver,0.059187382
CUST_008081,Medium Risk,Silver,0.15571156
CUST_008082,Medium Risk,Gold,0.2739473
CUST_008083,Medium Risk,Silver,0.35036346
CUST_008084,Low Risk/Stable,Platinum,0.07392396
CUST_008085,High Risk,Silver,0.695855
CUST_008086,Low Risk/Stable,Silver,0.13532603
CUST_008087,Low Risk/Stable,Silver,0.14010352
CUST_008088,Low Risk/Stable,Silver,0.1307895
CUST_008089,Low Risk/Stable,Silver,0.14120103
CUST_008090,Medium Risk,Silver,0.35242385
CUST_008091,Low Risk/Stable,Platinum,0.08051885
CUST_008092,Medium Risk,Silver,0.16381727
CUST_008093,Medium Risk,Silver,0.20597956
CUST_008094,Low Risk/Stable,Platinum,0.060560625
CUST_008095,Medium Risk,Silver,0.22444008
CUST_008096,Low Risk/Stable,Platinum,0.06801082
CUST_008097,Low Risk/Stable,Silver,0.123521455
CUST_008098,Low Risk/Stable,Gold,0.097731754
CUST_008099,Medium Risk,Silver,0.21364307
CUST_008100,Low Risk/Stable,Silver,0.08486919
CUST_008101,Medium Risk,Silver,0.16686381
CUST_008102,Low Risk/Stable,Silver,0.087234534
CUST_008103,Low Risk/Stable,Silver,0.13723919
CUST_008104,Low Risk/Stable,Silver,0.09235756
CUST_008105,Low Risk/Stable,Gold,0.063051686
CUST_008106,Low Risk/Stable,Gold,0.09082365
CUST_008107,Low Risk/Stable,Silver,0.08152855
CUST_008108,High Risk,Silver,0.44263366
CUST_008109,Low Risk/Stable,Silver,0.14015168
CUST_008110,Low Risk/Stable,Silver,0.053672664
CUST_008111,Low Risk/Stable,Silver,0.14509255
CUST_008112,Medium Risk,Silver,0.15426521
CUST_008113,Low Risk/Stable,Silver,0.123680584
CUST_008114,Low Risk/Stable,Silver,0.12768465
CUST_008115,Low Risk/Stable,Silver,0.06258995
CUST_008116,Low Risk/Stable,Silver,0.07704677
CUST_008117,Medium Risk,Silver,0.20146546
CUST_008118,Medium Risk,Silver,0.15582569
CUST_008119,High Risk,Silver,0.550131
CUST_008120,Low Risk/Stable,Silver,0.13354686
CUST_008121,Low Risk/Stable,Platinum,0.14916183
CUST_008122,Medium Risk,Silver,0.23351745
CUST_008123,High Risk,Silver,0.5849853
CUST_008124,Low Risk/Stable,Silver,0.107580684
CUST_008125,Low Risk/Stable,Silver,0.115783885
CUST_008126,Low Risk/Stable,Platinum,0.14394249
CUST_008127,Medium Risk,Silver,0.15676312
CUST_008128,High Risk,Silver,0.58987176
CUST_008129,Low Risk/Stable,Platinum,0.071669474
CUST_008130,Low Risk/Stable,Platinum,0.09949537
CUST_008131,Medium Risk,Gold,0.16319111
CUST_008132,Low Risk/Stable,Silver,0.07329652
CUST_008133,Medium Risk,Silver,0.3603233
CUST_008134,Low Risk/Stable,Platinum,0.061004743
CUST_008135,Low Risk/Stable,Gold,0.07442664
CUST_008136,Low Risk/Stable,Platinum,0.07884696
CUST_008137,Low Risk/Stable,Silver,0.12266001
CUST_008138,Low Risk/Stable,Silver,0.046310514
CUST_008139,Medium Risk,Silver,0.1549809
CUST_008140,Low Risk/Stable,Silver,0.1484323
CUST_008141,Medium Risk,Silver,0.27683315
CUST_008142,Low Risk/Stable,Silver,0.12729838
CUST_008143,High Risk,Silver,0.69204473
CUST_008144,Low Risk/Stable,Platinum,0.0640095
CUST_008145,Low Risk/Stable,Silver,0.10442926
CUST_008146,Low Risk/Stable,Silver,0.075318135
CUST_008147,Medium Risk,Silver,0.19173162
CUST_008148,Medium Risk,Silver,0.36027697
CUST_008149,Low Risk/Stable,Silver,0.05964578
CUST_008150,Low Risk/Stable,Silver,0.100458406
CUST_008151,Low Risk/Stable,Silver,0.12269706
CUST_008152,Low Risk/Stable,Silver,0.0871787
CUST_008153,Low Risk/Stable,Silver,0.134021
CUST_008154,High Risk,Silver,0.5896897
CUST_008155,Low Risk/Stable,Silver,0.12685171
CUST_008156,Low Risk/Stable,Gold,0.0631139
CUST_008157,Low Risk/Stable,Silver,0.12201756
CUST_008158,Low Risk/Stable,Silver,0.12488784
CUST_008159,Low Risk/Stable,Gold,0.05508148
CUST_008160,Medium Risk,Silver,0.2563496
CUST_008161,High Risk,Silver,0.41785318
CUST_008162,Medium Risk,Silver,0.31796896
CUST_008163,Low Risk/Stable,Silver,0.081524044
CUST_008164,High Risk,Silver,0.49836138
CUST_008165,Medium Risk,Silver,0.16498244
CUST_008166,Low Risk/Stable,Silver,0.06392633
CUST_008167,Low Risk/Stable,Silver,0.065936945
CUST_008168,Medium Risk,Silver,0.24028261
CUST_008169,Low Risk/Stable,Silver,0.109120466
CUST_008170,Low Risk/Stable,Silver,0.073937155
CUST_008171,Medium Risk,Silver,0.20658283
CUST_008172,High Risk,Silver,0.44609854
CUST_008173,Low Risk/Stable,Silver,0.12143813
CUST_008174,Low Risk/Stable,Silver,0.1074861
CUST_008175,Medium Risk,Silver,0.26796263
CUST_008176,Low Risk/Stable,Gold,0.09189516
CUST_008177,Low Risk/Stable,Silver,0.06587521
CUST_008178,Medium Risk,Silver,0.30145663
CUST_008179,Medium Risk,Silver,0.18701683
CUST_008180,Low Risk/Stable,Platinum,0.11586221
CUST_008181,Low Risk/Stable,Silver,0.1442407
CUST_008182,Low Risk/Stable,Silver,0.06658978
CUST_008183,High Risk,Silver,0.4967424
CUST_008184,Low Risk/Stable,Silver,0.09611213
CUST_008185,Low Risk/Stable,Platinum,0.094181865
CUST_008186,High Risk,Silver,0.61836046
CUST_008187,Medium Risk,Silver,0.17946014
CUST_008188,Low Risk/Stable,Silver,0.11242314
CUST_008189,Low Risk/Stable,Silver,0.06795392
CUST_008190,Low Risk/Stable,Silver,0.09518671
CUST_008191,Medium Risk,Silver,0.27833888
CUST_008192,Medium Risk,Platinum,0.38561526
CUST_008193,Low Risk/Stable,Silver,0.08554771
CUST_008194,Low Risk/Stable,Silver,0.07051169
CUST_008195,Medium Risk,Silver,0.22239451
CUST_008196,Medium Risk,Silver,0.19510403
CUST_008197,Low Risk/Stable,Silver,0.08590897
CUST_008198,Low Risk/Stable,Silver,0.12375521
CUST_008199,Low Risk/Stable,Silver,0.13262133
CUST_008200,High Risk,Silver,0.507584
CUST_008201,Medium Risk,Silver,0.1719023
CUST_008202,Medium Risk,Silver,0.37790674
CUST_008203,Low Risk/Stable,Silver,0.092910334
CUST_008204,Medium Risk,Silver,0.39129934
